LIST OF FOREIGN GENOMIC SEGMENTS:
Start     End       Origin  HomeCluster  BAPSIndex  StrainName
2610917   2611290   2       3            13         4976_6_4
2626364   2627065   4       3            13         4976_6_4
2628988   2629144   5       3            13         4976_6_4
2630544   2631042   5       3            13         4976_6_4
2637776   2638342   4       3            13         4976_6_4
2639207   2639485   4       3            13         4976_6_4
2639859   2640741   2       3            13         4976_6_4
2645540   2645765   4       3            13         4976_6_4
2648491   2649702   3       3            13         4976_6_4
2654061   2654219   2       3            13         4976_6_4
2656146   2656581   4       3            13         4976_6_4
2660157   2661622   3       3            13         4976_6_4
2668404   2668781   4       3            13         4976_6_4
2678783   2678853   3       3            13         4976_6_4
2680421   2680779   3       3            13         4976_6_4
2681686   2682854   4       3            13         4976_6_4
2695022   2695121   2       3            13         4976_6_4
2702988   2703757   3       3            13         4976_6_4
2709729   2709937   2       3            13         4976_6_4
2719847   2720033   2       3            13         4976_6_4
2722264   2722710   3       3            13         4976_6_4
2729389   2729599   2       3            13         4976_6_4
2729831   2730747   2       3            13         4976_6_4
2735489   2735613   5       3            13         4976_6_4
2738685   2739164   5       3            13         4976_6_4
2748737   2749794   2       3            13         4976_6_4
2757637   2759063   5       3            13         4976_6_4
2765645   2765849   3       3            13         4976_6_4
2766386   2766938   3       3            13         4976_6_4
2767419   2767570   3       3            13         4976_6_4
2768919   2769638   3       3            13         4976_6_4
2776159   2776338   2       3            13         4976_6_4
2785438   2785898   3       3            13         4976_6_4
2793759   2793959   3       3            13         4976_6_4
2799746   2799989   4       3            13         4976_6_4
2801096   2802354   4       3            13         4976_6_4
2824954   2825954   4       3            13         4976_6_4
2830219   2830850   5       3            13         4976_6_4
2837495   2837908   5       3            13         4976_6_4
2842625   2843714   4       3            13         4976_6_4
2845010   2846009   4       3            13         4976_6_4
2847932   2848815   5       3            13         4976_6_4
2858217   2858430   4       3            13         4976_6_4
2862642   2863463   5       3            13         4976_6_4
2865962   2866519   5       3            13         4976_6_4
2868611   2870998   5       3            13         4976_6_4
2872262   2872525   4       3            13         4976_6_4
2874774   2874979   3       3            13         4976_6_4
2875138   2875665   3       3            13         4976_6_4
2879485   2879820   3       3            13         4976_6_4
2881357   2881598   5       3            13         4976_6_4
2887346   2889196   5       3            13         4976_6_4
2889531   2889822   5       3            13         4976_6_4
2893207   2893401   3       3            13         4976_6_4
2910158   2910464   3       3            13         4976_6_4
2911247   2911950   2       3            13         4976_6_4
2912665   2913313   2       3            13         4976_6_4
2930561   2930715   4       3            13         4976_6_4
2931791   2933259   4       3            13         4976_6_4
2933344   2934499   3       3            13         4976_6_4
2941437   2942598   4       3            13         4976_6_4
2951212   2951617   3       3            13         4976_6_4
2955668   2957282   5       3            13         4976_6_4
2957760   2957898   5       3            13         4976_6_4
2958261   2958327   4       3            13         4976_6_4
2967822   2968228   2       3            13         4976_6_4
2971980   2974447   5       3            13         4976_6_4
2988467   2988852   2       3            13         4976_6_4
2989694   2990077   4       3            13         4976_6_4
2998004   2999768   4       3            13         4976_6_4
3002992   3003093   5       3            13         4976_6_4
3005180   3005465   5       3            13         4976_6_4
3030847   3031770   4       3            13         4976_6_4
3032072   3032950   4       3            13         4976_6_4
3032951   3033865   3       3            13         4976_6_4
3035889   3037261   2       3            13         4976_6_4
3037393   3037627   3       3            13         4976_6_4
3038303   3039004   4       3            13         4976_6_4
3048659   3049763   3       3            13         4976_6_4
3065534   3067392   2       3            13         4976_6_4
3069201   3069804   3       3            13         4976_6_4
3085428   3085579   2       3            13         4976_6_4
3094472   3094642   2       3            13         4976_6_4
3096685   3096905   5       3            13         4976_6_4
3098367   3099231   4       3            13         4976_6_4
3100205   3100743   2       3            13         4976_6_4
3109576   3109705   2       3            13         4976_6_4
3111245   3111922   2       3            13         4976_6_4
3113259   3113565   3       3            13         4976_6_4
3113566   3114189   2       3            13         4976_6_4
3120520   3121322   5       3            13         4976_6_4
3121792   3122135   5       3            13         4976_6_4
3126994   3129582   2       3            13         4976_6_4
3131779   3132752   5       3            13         4976_6_4
3132939   3133362   5       3            13         4976_6_4
3134054   3134266   3       3            13         4976_6_4
3136061   3136465   4       3            13         4976_6_4
3136873   3137160   3       3            13         4976_6_4
3140421   3141793   2       3            13         4976_6_4
3147261   3147803   3       3            13         4976_6_4
3150889   3151008   4       3            13         4976_6_4
3152014   3152740   2       3            13         4976_6_4
3165294   3165673   4       3            13         4976_6_4
3172013   3172779   2       3            13         4976_6_4
3183383   3183741   2       3            13         4976_6_4
3183831   3183868   3       3            13         4976_6_4
3183964   3184564   3       3            13         4976_6_4
3185429   3186013   2       3            13         4976_6_4
3191861   3193240   4       3            13         4976_6_4
3199712   3200097   3       3            13         4976_6_4
3201187   3201433   4       3            13         4976_6_4
3210217   3210697   4       3            13         4976_6_4
3212780   3214640   2       3            13         4976_6_4
3222621   3223518   3       3            13         4976_6_4
3223673   3223731   3       3            13         4976_6_4
3237116   3238651   2       3            13         4976_6_4
3241250   3241600   2       3            13         4976_6_4
3247189   3247657   5       3            13         4976_6_4
3253091   3254184   2       3            13         4976_6_4
3263654   3264105   2       3            13         4976_6_4
3272019   3272242   5       3            13         4976_6_4
3274109   3275518   3       3            13         4976_6_4
3276906   3280234   2       3            13         4976_6_4
3283514   3285029   2       3            13         4976_6_4
3285436   3285645   3       3            13         4976_6_4
3287558   3292514   4       3            13         4976_6_4
3313383   3314997   2       3            13         4976_6_4
3318894   3320281   5       3            13         4976_6_4
3321009   3322121   2       3            13         4976_6_4
3322199   3323800   2       3            13         4976_6_4
3324581   3324723   5       3            13         4976_6_4
3330224   3330637   5       3            13         4976_6_4
3332562   3333138   5       3            13         4976_6_4
3343784   3344990   3       3            13         4976_6_4
3345494   3346086   3       3            13         4976_6_4
3363498   3363739   2       3            13         4976_6_4
3367502   3367707   3       3            13         4976_6_4
3368441   3368813   2       3            13         4976_6_4
3369055   3369095   5       3            13         4976_6_4
3369156   3369766   5       3            13         4976_6_4
3372903   3373208   3       3            13         4976_6_4
3374466   3374541   3       3            13         4976_6_4
3376395   3376597   2       3            13         4976_6_4
3387744   3388295   5       3            13         4976_6_4
3392995   3393069   3       3            13         4976_6_4
3404753   3406919   3       3            13         4976_6_4
3409801   3411241   4       3            13         4976_6_4
3423109   3424432   5       3            13         4976_6_4
3428953   3429472   3       3            13         4976_6_4
3435687   3435989   3       3            13         4976_6_4
3438670   3439411   5       3            13         4976_6_4
3439621   3440018   4       3            13         4976_6_4
3446588   3450254   5       3            13         4976_6_4
3453086   3453421   5       3            13         4976_6_4
3460324   3461837   2       3            13         4976_6_4
3464694   3465721   2       3            13         4976_6_4
3475918   3476484   2       3            13         4976_6_4
3477478   3478552   3       3            13         4976_6_4
3485087   3485937   5       3            13         4976_6_4
3488533   3488754   3       3            13         4976_6_4
3495021   3495733   5       3            13         4976_6_4
3497767   3498825   2       3            13         4976_6_4
3502961   3503853   4       3            13         4976_6_4
3510286   3511232   4       3            13         4976_6_4
3523726   3524317   4       3            13         4976_6_4
3527110   3527281   4       3            13         4976_6_4
3527446   3528163   4       3            13         4976_6_4
3535183   3536245   3       3            13         4976_6_4
3536739   3537429   2       3            13         4976_6_4
3538504   3538885   2       3            13         4976_6_4
3542305   3543397   2       3            13         4976_6_4
3547645   3548230   2       3            13         4976_6_4
3557557   3557907   4       3            13         4976_6_4
3565442   3565674   2       3            13         4976_6_4
3568727   3569135   2       3            13         4976_6_4
3574210   3575302   5       3            13         4976_6_4
3577445   3577671   5       3            13         4976_6_4
3577833   3578302   5       3            13         4976_6_4
3578699   3578754   3       3            13         4976_6_4
3584515   3585135   3       3            13         4976_6_4
3597063   3597505   4       3            13         4976_6_4
3599548   3599972   4       3            13         4976_6_4
3642765   3642892   3       3            13         4976_6_4
3649978   3651156   4       3            13         4976_6_4
3654920   3656438   2       3            13         4976_6_4
3659074   3659905   5       3            13         4976_6_4
3663866   3663983   5       3            13         4976_6_4
3665983   3666207   5       3            13         4976_6_4
3678138   3678299   2       3            13         4976_6_4
3703686   3704188   5       3            13         4976_6_4
3705122   3706386   3       3            13         4976_6_4
3708094   3708254   4       3            13         4976_6_4
3709338   3709486   4       3            13         4976_6_4
3710776   3711035   4       3            13         4976_6_4
3720902   3721418   5       3            13         4976_6_4
3723464   3723711   2       3            13         4976_6_4
3736476   3737695   2       3            13         4976_6_4
3741373   3741524   3       3            13         4976_6_4
3752413   3752645   3       3            13         4976_6_4
3764922   3765151   4       3            13         4976_6_4
3766518   3767067   4       3            13         4976_6_4
3803897   3804518   2       3            13         4976_6_4
3809026   3810326   3       3            13         4976_6_4
3812435   3813452   5       3            13         4976_6_4
3814536   3815297   5       3            13         4976_6_4
3822538   3822857   4       3            13         4976_6_4
3830539   3832182   4       3            13         4976_6_4
3835663   3835967   3       3            13         4976_6_4
3842022   3842187   5       3            13         4976_6_4
3862296   3862721   2       3            13         4976_6_4
3867219   3868122   5       3            13         4976_6_4
3876158   3876380   5       3            13         4976_6_4
3876616   3876630   5       3            13         4976_6_4
3876631   3877001   2       3            13         4976_6_4
3887413   3887430   3       3            13         4976_6_4
3893160   3893494   2       3            13         4976_6_4
3894060   3894347   3       3            13         4976_6_4
3895147   3895308   3       3            13         4976_6_4
3895918   3897375   3       3            13         4976_6_4
3898310   3899881   3       3            13         4976_6_4
3901761   3902179   3       3            13         4976_6_4
3904356   3904909   3       3            13         4976_6_4
3916667   3917248   3       3            13         4976_6_4
3919121   3919300   3       3            13         4976_6_4
3919594   3920040   4       3            13         4976_6_4
3934538   3935076   5       3            13         4976_6_4
3936247   3936327   3       3            13         4976_6_4
3941130   3941192   4       3            13         4976_6_4
3941799   3941879   3       3            13         4976_6_4
3942344   3942399   2       3            13         4976_6_4
3942472   3943227   4       3            13         4976_6_4
3943228   3943340   3       3            13         4976_6_4
3943419   3943641   3       3            13         4976_6_4
3943642   3943822   5       3            13         4976_6_4
3943841   3944325   3       3            13         4976_6_4
3968383   3969053   5       3            13         4976_6_4
3970270   3970872   3       3            13         4976_6_4
3970911   3974574   3       3            13         4976_6_4
3975039   3975168   3       3            13         4976_6_4
3975180   3975442   2       3            13         4976_6_4
3977573   3979197   4       3            13         4976_6_4
3979896   3979987   2       3            13         4976_6_4
3981189   3983172   3       3            13         4976_6_4
3987060   3987214   5       3            13         4976_6_4
3988504   3988793   3       3            13         4976_6_4
4001517   4001673   2       3            13         4976_6_4
4002688   4002868   5       3            13         4976_6_4
4004966   4005216   4       3            13         4976_6_4
4008488   4008651   4       3            13         4976_6_4
4008829   4009024   4       3            13         4976_6_4
4009275   4009407   4       3            13         4976_6_4
8777      8996      2       2            14         4976_6_5
10576     10767     2       2            14         4976_6_5
27312     27455     2       2            14         4976_6_5
32915     33090     4       2            14         4976_6_5
34970     35230     4       2            14         4976_6_5
35997     36318     4       2            14         4976_6_5
38451     38583     5       2            14         4976_6_5
51485     51717     5       2            14         4976_6_5
57473     57903     5       2            14         4976_6_5
64887     65418     3       2            14         4976_6_5
66753     66993     2       2            14         4976_6_5
68671     68829     3       2            14         4976_6_5
69032     69264     2       2            14         4976_6_5
69584     69944     2       2            14         4976_6_5
72052     73133     3       2            14         4976_6_5
74832     74993     4       2            14         4976_6_5
82490     82537     4       2            14         4976_6_5
83602     83628     4       2            14         4976_6_5
90468     90663     2       2            14         4976_6_5
96616     96763     3       2            14         4976_6_5
97110     97554     3       2            14         4976_6_5
98517     99642     3       2            14         4976_6_5
102732    102797    2       2            14         4976_6_5
106605    106690    4       2            14         4976_6_5
109485    109960    4       2            14         4976_6_5
112345    112769    2       2            14         4976_6_5
119852    121833    5       2            14         4976_6_5
122201    122734    5       2            14         4976_6_5
122822    123382    5       2            14         4976_6_5
124142    124508    3       2            14         4976_6_5
128769    128993    3       2            14         4976_6_5
136454    137377    4       2            14         4976_6_5
137986    138122    4       2            14         4976_6_5
144750    144987    2       2            14         4976_6_5
147414    147756    2       2            14         4976_6_5
148732    148818    2       2            14         4976_6_5
148882    149765    2       2            14         4976_6_5
151550    151900    4       2            14         4976_6_5
157571    157759    5       2            14         4976_6_5
158551    158602    2       2            14         4976_6_5
158985    159393    4       2            14         4976_6_5
166703    169097    4       2            14         4976_6_5
171897    174068    4       2            14         4976_6_5
177223    177442    4       2            14         4976_6_5
180040    181522    2       2            14         4976_6_5
183158    184623    4       2            14         4976_6_5
194083    194339    3       2            14         4976_6_5
207707    207856    2       2            14         4976_6_5
212777    213437    5       2            14         4976_6_5
214303    214534    5       2            14         4976_6_5
214633    214882    5       2            14         4976_6_5
215003    215233    5       2            14         4976_6_5
218121    218871    2       2            14         4976_6_5
224541    226312    2       2            14         4976_6_5
229496    229929    2       2            14         4976_6_5
235577    235686    5       2            14         4976_6_5
238744    239217    3       2            14         4976_6_5
239396    239628    3       2            14         4976_6_5
239954    240478    3       2            14         4976_6_5
242744    242789    5       2            14         4976_6_5
242962    245514    5       2            14         4976_6_5
245821    245871    2       2            14         4976_6_5
247604    247745    5       2            14         4976_6_5
251965    252556    5       2            14         4976_6_5
254619    254765    5       2            14         4976_6_5
265658    265781    4       2            14         4976_6_5
268128    268365    5       2            14         4976_6_5
270273    270421    5       2            14         4976_6_5
274118    274302    3       2            14         4976_6_5
274806    275107    3       2            14         4976_6_5
275234    275378    3       2            14         4976_6_5
275969    276600    3       2            14         4976_6_5
284295    284423    4       2            14         4976_6_5
285116    285352    5       2            14         4976_6_5
292345    292465    2       2            14         4976_6_5
292849    293360    4       2            14         4976_6_5
294538    295495    4       2            14         4976_6_5
296595    297156    4       2            14         4976_6_5
298337    299136    5       2            14         4976_6_5
299267    299731    5       2            14         4976_6_5
307461    307704    3       2            14         4976_6_5
310841    311217    3       2            14         4976_6_5
314953    317101    4       2            14         4976_6_5
324440    324527    4       2            14         4976_6_5
328710    329200    4       2            14         4976_6_5
335094    335322    4       2            14         4976_6_5
336181    336283    5       2            14         4976_6_5
336561    336793    5       2            14         4976_6_5
347453    347846    4       2            14         4976_6_5
351095    351562    3       2            14         4976_6_5
362116    362632    4       2            14         4976_6_5
364639    365283    4       2            14         4976_6_5
366703    367059    3       2            14         4976_6_5
371918    372109    5       2            14         4976_6_5
372464    372802    5       2            14         4976_6_5
374003    374354    3       2            14         4976_6_5
374420    374515    2       2            14         4976_6_5
374596    374788    2       2            14         4976_6_5
374900    375197    2       2            14         4976_6_5
380275    380579    2       2            14         4976_6_5
381883    382627    2       2            14         4976_6_5
383078    383619    2       2            14         4976_6_5
384879    385056    5       2            14         4976_6_5
389252    390294    5       2            14         4976_6_5
390550    390999    5       2            14         4976_6_5
394056    394110    5       2            14         4976_6_5
405157    405381    3       2            14         4976_6_5
412116    413682    4       2            14         4976_6_5
417926    418155    4       2            14         4976_6_5
418571    418969    2       2            14         4976_6_5
425641    426553    4       2            14         4976_6_5
426744    426950    4       2            14         4976_6_5
428113    428182    5       2            14         4976_6_5
429128    429332    4       2            14         4976_6_5
429333    429418    2       2            14         4976_6_5
429674    430041    2       2            14         4976_6_5
432566    432691    3       2            14         4976_6_5
433142    433385    2       2            14         4976_6_5
435496    435751    2       2            14         4976_6_5
436410    436600    2       2            14         4976_6_5
436986    437660    2       2            14         4976_6_5
442595    443295    2       2            14         4976_6_5
444807    445262    3       2            14         4976_6_5
446564    447110    2       2            14         4976_6_5
449352    449780    4       2            14         4976_6_5
450523    450955    4       2            14         4976_6_5
451346    452288    4       2            14         4976_6_5
458050    458288    4       2            14         4976_6_5
462919    463227    2       2            14         4976_6_5
465161    465355    2       2            14         4976_6_5
471687    471932    2       2            14         4976_6_5
473277    473529    5       2            14         4976_6_5
481417    481703    3       2            14         4976_6_5
487394    487934    5       2            14         4976_6_5
492110    492174    3       2            14         4976_6_5
493626    493858    3       2            14         4976_6_5
498008    498144    5       2            14         4976_6_5
498750    499002    5       2            14         4976_6_5
499450    499599    5       2            14         4976_6_5
514036    514426    2       2            14         4976_6_5
516662    516757    2       2            14         4976_6_5
517213    517924    4       2            14         4976_6_5
518519    518713    5       2            14         4976_6_5
521395    521929    4       2            14         4976_6_5
523868    524539    5       2            14         4976_6_5
525681    525840    2       2            14         4976_6_5
529817    529950    4       2            14         4976_6_5
530359    531884    4       2            14         4976_6_5
534842    535201    3       2            14         4976_6_5
539862    540054    2       2            14         4976_6_5
540898    542282    3       2            14         4976_6_5
543162    543601    3       2            14         4976_6_5
543705    546178    5       2            14         4976_6_5
548619    548884    4       2            14         4976_6_5
552265    552331    4       2            14         4976_6_5
553164    553470    4       2            14         4976_6_5
554934    555113    5       2            14         4976_6_5
571672    572506    5       2            14         4976_6_5
575607    576002    3       2            14         4976_6_5
577384    577678    5       2            14         4976_6_5
578273    578646    5       2            14         4976_6_5
580011    580244    4       2            14         4976_6_5
581535    581601    2       2            14         4976_6_5
582342    583032    3       2            14         4976_6_5
590815    591026    4       2            14         4976_6_5
591212    591615    3       2            14         4976_6_5
592098    592316    3       2            14         4976_6_5
594484    595116    5       2            14         4976_6_5
597502    597591    5       2            14         4976_6_5
599067    600264    5       2            14         4976_6_5
604341    604553    4       2            14         4976_6_5
608693    609406    2       2            14         4976_6_5
616205    616818    4       2            14         4976_6_5
618643    619060    4       2            14         4976_6_5
619363    619511    4       2            14         4976_6_5
620436    620565    3       2            14         4976_6_5
621797    622631    4       2            14         4976_6_5
623544    623980    5       2            14         4976_6_5
630902    631022    5       2            14         4976_6_5
636103    636246    3       2            14         4976_6_5
636514    636698    3       2            14         4976_6_5
649063    649261    3       2            14         4976_6_5
653302    654134    5       2            14         4976_6_5
655159    655335    5       2            14         4976_6_5
659425    659722    3       2            14         4976_6_5
667385    667497    4       2            14         4976_6_5
669266    669481    3       2            14         4976_6_5
669714    669891    4       2            14         4976_6_5
673206    673463    3       2            14         4976_6_5
685101    685749    4       2            14         4976_6_5
689289    689353    5       2            14         4976_6_5
690974    691356    3       2            14         4976_6_5
707488    708354    2       2            14         4976_6_5
708434    708680    3       2            14         4976_6_5
708900    710271    3       2            14         4976_6_5
716384    717053    4       2            14         4976_6_5
734516    734708    3       2            14         4976_6_5
734871    735215    3       2            14         4976_6_5
738093    738650    5       2            14         4976_6_5
748150    748566    5       2            14         4976_6_5
748798    748915    5       2            14         4976_6_5
757095    757512    2       2            14         4976_6_5
760619    760785    3       2            14         4976_6_5
763307    763429    3       2            14         4976_6_5
764111    764389    4       2            14         4976_6_5
771092    771270    2       2            14         4976_6_5
773053    773216    2       2            14         4976_6_5
781513    781583    5       2            14         4976_6_5
784279    784451    2       2            14         4976_6_5
788711    789197    2       2            14         4976_6_5
789525    789949    2       2            14         4976_6_5
791199    791408    2       2            14         4976_6_5
792182    792802    5       2            14         4976_6_5
793000    793091    5       2            14         4976_6_5
793242    793945    3       2            14         4976_6_5
794872    795404    3       2            14         4976_6_5
795674    796394    2       2            14         4976_6_5
801704    801750    4       2            14         4976_6_5
811853    812329    4       2            14         4976_6_5
813379    813580    4       2            14         4976_6_5
815595    815823    3       2            14         4976_6_5
819416    819773    2       2            14         4976_6_5
826523    827336    5       2            14         4976_6_5
828275    830043    5       2            14         4976_6_5
833030    833530    4       2            14         4976_6_5
835654    835780    2       2            14         4976_6_5
837323    837380    4       2            14         4976_6_5
838848    838951    4       2            14         4976_6_5
839413    840274    3       2            14         4976_6_5
848036    848124    2       2            14         4976_6_5
848859    849040    2       2            14         4976_6_5
853407    853516    4       2            14         4976_6_5
854215    854517    3       2            14         4976_6_5
859952    860008    3       2            14         4976_6_5
860009    860856    4       2            14         4976_6_5
862025    862513    2       2            14         4976_6_5
866269    866674    5       2            14         4976_6_5
868025    869016    5       2            14         4976_6_5
869686    869785    3       2            14         4976_6_5
870543    870570    5       2            14         4976_6_5
872236    873423    4       2            14         4976_6_5
873725    874450    3       2            14         4976_6_5
874906    875235    3       2            14         4976_6_5
881268    882313    2       2            14         4976_6_5
882314    882473    3       2            14         4976_6_5
885185    885317    4       2            14         4976_6_5
887374    887508    5       2            14         4976_6_5
888181    888370    5       2            14         4976_6_5
889349    889739    3       2            14         4976_6_5
890154    890190    3       2            14         4976_6_5
890278    890320    3       2            14         4976_6_5
891525    891914    2       2            14         4976_6_5
893271    894339    5       2            14         4976_6_5
899604    899658    2       2            14         4976_6_5
900007    900176    2       2            14         4976_6_5
905060    906243    3       2            14         4976_6_5
907790    907897    5       2            14         4976_6_5
910021    910992    5       2            14         4976_6_5
911996    912133    5       2            14         4976_6_5
915388    916552    2       2            14         4976_6_5
918419    918692    5       2            14         4976_6_5
918693    919231    2       2            14         4976_6_5
920394    920814    2       2            14         4976_6_5
924177    924464    4       2            14         4976_6_5
924764    924966    2       2            14         4976_6_5
934271    935075    2       2            14         4976_6_5
936146    939540    3       2            14         4976_6_5
941547    941666    3       2            14         4976_6_5
944928    945180    3       2            14         4976_6_5
945606    946164    3       2            14         4976_6_5
948634    948977    3       2            14         4976_6_5
951419    951745    3       2            14         4976_6_5
955709    956670    2       2            14         4976_6_5
958147    958915    4       2            14         4976_6_5
960199    960298    5       2            14         4976_6_5
960337    960771    2       2            14         4976_6_5
960872    961059    2       2            14         4976_6_5
961401    961911    2       2            14         4976_6_5
963988    965270    2       2            14         4976_6_5
966006    966670    2       2            14         4976_6_5
975491    975720    5       2            14         4976_6_5
980389    981086    3       2            14         4976_6_5
997772    997933    2       2            14         4976_6_5
999092    999387    2       2            14         4976_6_5
1003679   1003869   4       2            14         4976_6_5
1004075   1004711   3       2            14         4976_6_5
1005678   1006042   3       2            14         4976_6_5
1015721   1016041   5       2            14         4976_6_5
1021451   1022244   5       2            14         4976_6_5
1024888   1025227   3       2            14         4976_6_5
1031784   1032062   2       2            14         4976_6_5
1032352   1033075   2       2            14         4976_6_5
1033637   1034395   2       2            14         4976_6_5
1034466   1034584   2       2            14         4976_6_5
1038833   1039883   3       2            14         4976_6_5
1042653   1043055   3       2            14         4976_6_5
1047062   1047331   5       2            14         4976_6_5
1048030   1048361   3       2            14         4976_6_5
1050925   1051683   5       2            14         4976_6_5
1054310   1055120   2       2            14         4976_6_5
1062049   1062478   3       2            14         4976_6_5
1073531   1073944   2       2            14         4976_6_5
1074181   1074239   2       2            14         4976_6_5
1080328   1080465   5       2            14         4976_6_5
1080724   1081025   5       2            14         4976_6_5
1081349   1081477   5       2            14         4976_6_5
1081635   1082154   4       2            14         4976_6_5
1082603   1082780   4       2            14         4976_6_5
1083134   1083201   2       2            14         4976_6_5
1083605   1083948   2       2            14         4976_6_5
1086078   1086162   4       2            14         4976_6_5
1089311   1089621   5       2            14         4976_6_5
1093264   1093294   5       2            14         4976_6_5
1094424   1095122   5       2            14         4976_6_5
1095763   1095898   5       2            14         4976_6_5
1096753   1097731   5       2            14         4976_6_5
1101600   1101651   4       2            14         4976_6_5
1102712   1103746   5       2            14         4976_6_5
1104345   1105266   2       2            14         4976_6_5
1105823   1106172   4       2            14         4976_6_5
1106365   1106469   4       2            14         4976_6_5
1109758   1110328   3       2            14         4976_6_5
1110513   1110822   2       2            14         4976_6_5
1118753   1119053   3       2            14         4976_6_5
1122432   1122496   2       2            14         4976_6_5
1124269   1124315   3       2            14         4976_6_5
1128023   1128742   3       2            14         4976_6_5
1129242   1130281   3       2            14         4976_6_5
1134322   1134661   2       2            14         4976_6_5
1138536   1139794   2       2            14         4976_6_5
1145441   1145721   3       2            14         4976_6_5
1148429   1149247   2       2            14         4976_6_5
1149924   1150290   5       2            14         4976_6_5
1169679   1171824   4       2            14         4976_6_5
1173167   1173700   4       2            14         4976_6_5
1175114   1176001   2       2            14         4976_6_5
1177540   1178820   2       2            14         4976_6_5
1179474   1180007   4       2            14         4976_6_5
1188971   1189234   4       2            14         4976_6_5
1194531   1195028   2       2            14         4976_6_5
1197174   1198998   4       2            14         4976_6_5
1204657   1204908   2       2            14         4976_6_5
1205107   1205207   5       2            14         4976_6_5
1205558   1205791   2       2            14         4976_6_5
1206188   1208835   2       2            14         4976_6_5
1217149   1217433   2       2            14         4976_6_5
1223271   1223676   3       2            14         4976_6_5
1228447   1228499   3       2            14         4976_6_5
1236851   1237111   3       2            14         4976_6_5
1238276   1238394   4       2            14         4976_6_5
1247357   1247611   2       2            14         4976_6_5
1266701   1266949   2       2            14         4976_6_5
1269240   1269520   3       2            14         4976_6_5
1289238   1289347   2       2            14         4976_6_5
1289511   1289684   2       2            14         4976_6_5
1290024   1290469   2       2            14         4976_6_5
1293294   1293582   2       2            14         4976_6_5
1293731   1294371   2       2            14         4976_6_5
1296867   1297172   2       2            14         4976_6_5
1304421   1305083   4       2            14         4976_6_5
1310305   1310905   3       2            14         4976_6_5
1312944   1313682   5       2            14         4976_6_5
1313785   1314011   5       2            14         4976_6_5
1322618   1322951   2       2            14         4976_6_5
1323986   1324059   2       2            14         4976_6_5
1326498   1326668   3       2            14         4976_6_5
1328034   1328111   3       2            14         4976_6_5
1335616   1336029   3       2            14         4976_6_5
1338365   1338561   3       2            14         4976_6_5
1338867   1338982   3       2            14         4976_6_5
1354546   1355035   4       2            14         4976_6_5
1360346   1363155   2       2            14         4976_6_5
1374818   1375394   4       2            14         4976_6_5
1385176   1385612   3       2            14         4976_6_5
1396223   1396335   2       2            14         4976_6_5
1399465   1400353   2       2            14         4976_6_5
1402859   1403104   4       2            14         4976_6_5
1404392   1405108   4       2            14         4976_6_5
1408247   1408887   4       2            14         4976_6_5
1412208   1412238   3       2            14         4976_6_5
1412260   1412742   5       2            14         4976_6_5
1416571   1416776   3       2            14         4976_6_5
1418131   1418874   3       2            14         4976_6_5
1423593   1424093   2       2            14         4976_6_5
1424967   1425489   2       2            14         4976_6_5
1433880   1434106   5       2            14         4976_6_5
1434463   1435060   2       2            14         4976_6_5
1438873   1439371   2       2            14         4976_6_5
1445177   1445212   3       2            14         4976_6_5
1447788   1448448   5       2            14         4976_6_5
1450751   1451371   5       2            14         4976_6_5
1451372   1451487   2       2            14         4976_6_5
1451512   1452202   2       2            14         4976_6_5
1454423   1455341   2       2            14         4976_6_5
1455605   1455787   2       2            14         4976_6_5
1455977   1456328   2       2            14         4976_6_5
1458432   1458595   2       2            14         4976_6_5
1461590   1462109   3       2            14         4976_6_5
1463679   1464895   3       2            14         4976_6_5
1469517   1470043   5       2            14         4976_6_5
1475871   1476259   5       2            14         4976_6_5
1479353   1479629   4       2            14         4976_6_5
1481322   1481643   4       2            14         4976_6_5
1485349   1485792   2       2            14         4976_6_5
1490299   1490786   3       2            14         4976_6_5
1492083   1492339   4       2            14         4976_6_5
1496041   1497897   5       2            14         4976_6_5
1505432   1505688   4       2            14         4976_6_5
1519064   1519355   3       2            14         4976_6_5
1519516   1519759   3       2            14         4976_6_5
1519892   1519989   3       2            14         4976_6_5
1520696   1520743   5       2            14         4976_6_5
1521654   1521942   5       2            14         4976_6_5
1534463   1534763   5       2            14         4976_6_5
1535403   1536375   3       2            14         4976_6_5
1536489   1536692   3       2            14         4976_6_5
1536765   1536973   3       2            14         4976_6_5
1538640   1538770   5       2            14         4976_6_5
1541515   1542287   3       2            14         4976_6_5
1542421   1542727   3       2            14         4976_6_5
1543241   1543443   3       2            14         4976_6_5
1546881   1547887   3       2            14         4976_6_5
1547888   1548158   2       2            14         4976_6_5
1548646   1548763   2       2            14         4976_6_5
1549433   1549627   4       2            14         4976_6_5
1559141   1559295   3       2            14         4976_6_5
1561468   1561537   3       2            14         4976_6_5
1563988   1564972   4       2            14         4976_6_5
1565633   1565774   3       2            14         4976_6_5
1573347   1573667   3       2            14         4976_6_5
1581104   1582295   5       2            14         4976_6_5
1587570   1589944   4       2            14         4976_6_5
1591441   1594748   4       2            14         4976_6_5
1594894   1595381   4       2            14         4976_6_5
1595585   1596100   3       2            14         4976_6_5
1596477   1596676   3       2            14         4976_6_5
1601788   1601991   5       2            14         4976_6_5
1607475   1607622   3       2            14         4976_6_5
1613762   1614136   4       2            14         4976_6_5
1617957   1618063   4       2            14         4976_6_5
