ID,In_Silico_ST,CC,In_Silico_Serotype,In_Silico_Serotype:colour,Country,Country:colour,Continent,Continent:colour,Predicted_PEN_MIC_CLSI_meningitis,Predicted_PEN_MIC_CLSI_meningitis:colour,SXT_predict_by_geno_CLSI,SXT_predict_by_geno_CLSI:colour,cat1_CLSI,cat1_CLSI:colour,ermB_CLSI,ermB_CLSI:colour,mef_CLSI,mef_CLSI:colour,tet_CLSI,tet_CLSI:colour,MDR,MDR:colour
14410_8#10,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14410_7#23,172,CC172,3,#7bcd36,The Gambia,#ffb67a,Africa,#5baf6c,S,#4dbc6b,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14324_6#53,172,CC172,19A,#43bbff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14257_1#79,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14257_1#34,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13470_1#43,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13415_8#43,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13415_8#22,172,CC172,19A,#43bbff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
13415_7#75,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13415_7#47,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13415_5#64,172,CC172,19A,#43bbff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13415_5#46,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
13415_4#41,172,CC172,19A,#43bbff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13415_4#25,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_8#70,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_8#7,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_8#55,172,CC172,19A,#43bbff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_8#51,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_8#5,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_5#13,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_4#36,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_4#14,172,CC172,19A,#43bbff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_3#67,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_3#60,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_3#2,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_2#82,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_2#81,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_2#50,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_2#33,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12837_1#61,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12291_6#18,172,CC172,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12290_3#45,172,CC172,15BC,#b98aff,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
12162_1#91,172,CC172,23F,#ffa2e0,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19341_2#181,338,CC172,23A,#ff81c6,China,#01a943,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
22027_1#84,277,CC172,23F,#ffa2e0,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
22027_1#104,277,CC172,23F,#ffa2e0,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17794_8#143,277,CC172,23F,#ffa2e0,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17794_7#44,277,CC172,23F,#ffa2e0,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
16288_5#26,337,CC172,7B,#796bf6,Nepal,#a1d48d,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
15531_4#56,337,CC172,7B,#796bf6,The Gambia,#ffb67a,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14410_4#73,337,CC172,7B,#796bf6,The Gambia,#ffb67a,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
22841_1#174,338,CC172,23F,#ffa2e0,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21999_8#73,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21999_8#62,338,CC172,15BC,#b98aff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21999_8#50,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,S,#4dbc6b,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21999_7#174,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21999_7#104,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21999_7#103,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_2#70,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_2#67,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_2#184,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_2#169,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_2#167,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_1#178,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
21127_1#164,338,CC172,23F,#ffa2e0,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19084_7#160,338,CC172,23A,#ff81c6,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
19084_7#118,338,CC172,23A,#ff81c6,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
17966_5#127,338,CC172,6C,#2651d6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
17966_5#126,338,CC172,17F,#7b348b,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14673_4#60,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14673_4#58,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
14673_4#18,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14673_3#36,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14673_3#30,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13710_2#3,338,CC172,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,neg,#4dbc6b,No,#4dbc6b
13710_1#42,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
13414_3#44,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_2#92,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_2#9,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13414_1#37,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13353_7#59,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13353_7#47,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13353_7#38,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
13353_7#3,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
12838_1#76,338,CC172,23A,#ff81c6,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
12838_1#66,338,CC172,23A,#ff81c6,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
12299_1#78,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,neg,#4dbc6b,No,#4dbc6b
12299_1#60,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
11658_8#12,338,CC172,23A,#ff81c6,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
11657_8#2,338,CC172,23A,#ff81c6,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
9789_5#15,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
9789_4#28,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
9789_3#7,361,CC172,23F,#ffa2e0,Malawi,#e63d2d,Africa,#5baf6c,S,#4dbc6b,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19341_2#59,361,CC172,35D,#72a555,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19341_2#57,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19341_2#47,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19341_2#43,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
19341_2#32,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
18456_1#46,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
18456_1#173,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
18456_1#124,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17966_5#6,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17966_5#1,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_8#173,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_7#67,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_7#52,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_7#46,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_7#44,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_7#41,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17870_7#117,361,CC172,35B,#ff9267,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_8#89,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_8#67,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_8#5,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_8#44,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_7#64,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_7#59,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_5#70,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_4#86,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_4#54,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_4#30,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17175_4#12,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#92,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#8,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#68,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#5,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#48,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#28,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#24,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
17150_6#10,361,CC172,35B,#ff9267,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
