LIST OF FOREIGN GENOMIC SEGMENTS:
Start     End       Origin  HomeCluster  BAPSIndex  StrainName
824918    840206    5       5            41         5103_7_6
1345099   1346572   1       5            41         5103_7_6
1654419   1655419   5       5            41         5103_7_6
1674893   1677429   5       5            41         5103_7_6
2285130   2294354   5       5            41         5103_7_6
2442774   2447353   5       5            41         5103_7_6
2801977   2802603   5       5            41         5103_7_6
93371     94093     4       2            42         5103_7_8
468268    468581    6       2            42         5103_7_8
2777398   2778278   5       2            42         5103_7_8
3469682   3471186   1       2            42         5103_7_8
3562115   3563269   4       2            42         5103_7_8
3687265   3688466   6       2            42         5103_7_8
3690997   3691309   6       2            42         5103_7_8
3709156   3709971   1       2            42         5103_7_8
82692     100223    5       5            43         5103_7_9
520909    539835    5       5            43         5103_7_9
824918    840206    5       5            43         5103_7_9
1345099   1346572   1       5            43         5103_7_9
1654419   1655419   5       5            43         5103_7_9
1674893   1677429   5       5            43         5103_7_9
1689804   1697712   5       5            43         5103_7_9
2285130   2294354   5       5            43         5103_7_9
2442774   2447353   5       5            43         5103_7_9
2801977   2802603   5       5            43         5103_7_9
93371     94093     4       2            44         5116_2_1
468268    468581    6       2            44         5116_2_1
2257861   2258487   1       2            44         5116_2_1
2360077   2360100   1       2            44         5116_2_1
2777398   2778278   5       2            44         5116_2_1
3469682   3471186   1       2            44         5116_2_1
3562115   3563269   4       2            44         5116_2_1
3687265   3688466   6       2            44         5116_2_1
3690997   3691309   6       2            44         5116_2_1
3709156   3709971   1       2            44         5116_2_1
253323    255472    3       1            45         5116_2_11
256682    267869    5       1            45         5116_2_11
451794    454108    4       1            45         5116_2_11
530843    538963    5       1            45         5116_2_11
770581    771379    5       1            45         5116_2_11
1093956   1123220   5       1            45         5116_2_11
1146014   1149172   5       1            45         5116_2_11
1421539   1422834   5       1            45         5116_2_11
1969378   1970237   5       1            45         5116_2_11
1980228   1981729   5       1            45         5116_2_11
2047571   2048133   1       1            45         5116_2_11
2289152   2294912   5       1            45         5116_2_11
2523031   2527561   5       1            45         5116_2_11
2605107   2608942   5       1            45         5116_2_11
2634579   2637559   5       1            45         5116_2_11
2645701   2650256   5       1            45         5116_2_11
2863231   2864704   5       1            45         5116_2_11
2937988   2939323   5       1            45         5116_2_11
2951970   2956264   5       1            45         5116_2_11
3026560   3028841   1       1            45         5116_2_11
3032442   3037659   5       1            45         5116_2_11
3045072   3048015   5       1            45         5116_2_11
3126478   3126881   3       1            45         5116_2_11
3182675   3185935   5       1            45         5116_2_11
3365325   3368641   5       1            45         5116_2_11
3378009   3379438   5       1            45         5116_2_11
3695226   3695515   4       1            45         5116_2_11
3743778   3743938   6       1            45         5116_2_11
93371     94093     4       2            46         5116_2_5
468268    468581    6       2            46         5116_2_5
2257861   2258487   1       2            46         5116_2_5
2777398   2778278   5       2            46         5116_2_5
3469682   3471186   1       2            46         5116_2_5
3562115   3563269   4       2            46         5116_2_5
3687265   3688466   6       2            46         5116_2_5
3690997   3691309   6       2            46         5116_2_5
3709156   3709971   1       2            46         5116_2_5
253323    255472    3       1            47         5116_2_6
256682    267869    5       1            47         5116_2_6
451794    454108    4       1            47         5116_2_6
530952    538963    5       1            47         5116_2_6
770581    771379    5       1            47         5116_2_6
1093956   1123220   5       1            47         5116_2_6
1146014   1149172   5       1            47         5116_2_6
1421539   1422834   5       1            47         5116_2_6
1969378   1970237   5       1            47         5116_2_6
1980228   1981729   5       1            47         5116_2_6
2047571   2048133   1       1            47         5116_2_6
2289152   2294912   5       1            47         5116_2_6
2523031   2527561   5       1            47         5116_2_6
2605107   2608942   5       1            47         5116_2_6
2634579   2637559   5       1            47         5116_2_6
2645701   2650256   5       1            47         5116_2_6
2863231   2864704   5       1            47         5116_2_6
2937988   2939323   5       1            47         5116_2_6
2951970   2956264   5       1            47         5116_2_6
3026560   3028841   1       1            47         5116_2_6
3032442   3037659   5       1            47         5116_2_6
3044851   3048015   5       1            47         5116_2_6
3104221   3104457   6       1            47         5116_2_6
3126478   3126881   3       1            47         5116_2_6
3182675   3185935   5       1            47         5116_2_6
3365325   3368641   5       1            47         5116_2_6
3378009   3379459   5       1            47         5116_2_6
3695226   3695515   4       1            47         5116_2_6
3743778   3743938   6       1            47         5116_2_6
253323    255472    3       1            48         5116_3_1
256682    267869    5       1            48         5116_3_1
451794    454108    4       1            48         5116_3_1
530952    538963    5       1            48         5116_3_1
770581    771379    5       1            48         5116_3_1
1093956   1123220   5       1            48         5116_3_1
1146014   1149333   5       1            48         5116_3_1
1421539   1422834   5       1            48         5116_3_1
1672242   1672635   5       1            48         5116_3_1
1969378   1970237   5       1            48         5116_3_1
1980228   1981729   5       1            48         5116_3_1
2047571   2048133   1       1            48         5116_3_1
2230951   2232420   5       1            48         5116_3_1
2289152   2294912   5       1            48         5116_3_1
2525788   2527561   5       1            48         5116_3_1
2605107   2608942   5       1            48         5116_3_1
2634579   2637559   5       1            48         5116_3_1
2645701   2650256   5       1            48         5116_3_1
2863231   2864704   5       1            48         5116_3_1
2937988   2939323   5       1            48         5116_3_1
2952223   2956264   5       1            48         5116_3_1
3026560   3028841   1       1            48         5116_3_1
3032442   3037659   5       1            48         5116_3_1
3044851   3048015   5       1            48         5116_3_1
3126478   3126881   3       1            48         5116_3_1
3182675   3185935   5       1            48         5116_3_1
3365325   3368641   5       1            48         5116_3_1
3378009   3379459   5       1            48         5116_3_1
3695226   3695515   4       1            48         5116_3_1
3743778   3743938   6       1            48         5116_3_1
93371     94093     4       2            49         5116_3_3
468268    468581    6       2            49         5116_3_3
2124585   2124726   1       2            49         5116_3_3
2777398   2778278   5       2            49         5116_3_3
3469682   3471186   1       2            49         5116_3_3
3562115   3563269   4       2            49         5116_3_3
3687265   3688466   6       2            49         5116_3_3
3690997   3691309   6       2            49         5116_3_3
3709156   3709971   1       2            49         5116_3_3
3725235   3725679   6       2            49         5116_3_3
82692     100223    5       5            50         5116_3_6
520909    539835    5       5            50         5116_3_6
824851    840206    5       5            50         5116_3_6
1345099   1346572   1       5            50         5116_3_6
1654419   1655419   5       5            50         5116_3_6
1674893   1677429   5       5            50         5116_3_6
1701967   1703900   1       5            50         5116_3_6
2285130   2294354   5       5            50         5116_3_6
2442774   2447353   5       5            50         5116_3_6
2801977   2802603   5       5            50         5116_3_6
101641    103927    5       3            51         5116_3_8
468268    468581    6       3            51         5116_3_8
536199    545231    5       3            51         5116_3_8
674840    676967    1       3            51         5116_3_8
768070    769762    3       3            51         5116_3_8
1001173   1002651   4       3            51         5116_3_8
1245785   1246474   4       3            51         5116_3_8
1287554   1288890   5       3            51         5116_3_8
1437522   1439250   5       3            51         5116_3_8
1468312   1469627   5       3            51         5116_3_8
1525409   1526429   3       3            51         5116_3_8
1641812   1643116   5       3            51         5116_3_8
1743610   1744766   5       3            51         5116_3_8
1858740   1860335   5       3            51         5116_3_8
1948045   1948883   5       3            51         5116_3_8
1971639   1981402   5       3            51         5116_3_8
2096163   2097280   5       3            51         5116_3_8
2292209   2293277   5       3            51         5116_3_8
2293502   2293934   5       3            51         5116_3_8
2444213   2445505   1       3            51         5116_3_8
2446049   2447353   5       3            51         5116_3_8
2645701   2646236   5       3            51         5116_3_8
2798982   2802280   5       3            51         5116_3_8
2835258   2835493   5       3            51         5116_3_8
2847420   2848530   6       3            51         5116_3_8
2891967   2892689   4       3            51         5116_3_8
2894253   2900119   5       3            51         5116_3_8
2944212   2945328   1       3            51         5116_3_8
2949536   2956264   5       3            51         5116_3_8
3108625   3112307   5       3            51         5116_3_8
3120897   3121654   1       3            51         5116_3_8
3127228   3140139   5       3            51         5116_3_8
3188858   3195238   5       3            51         5116_3_8
3257843   3258428   5       3            51         5116_3_8
3296223   3296943   5       3            51         5116_3_8
3308533   3309605   5       3            51         5116_3_8
3365325   3365627   5       3            51         5116_3_8
3440663   3445726   5       3            51         5116_3_8
3504179   3504423   1       3            51         5116_3_8
3600685   3602653   1       3            51         5116_3_8
3636188   3636556   6       3            51         5116_3_8
3653268   3653692   3       3            51         5116_3_8
3661934   3662677   3       3            51         5116_3_8
3675874   3677017   4       3            51         5116_3_8
3708588   3709585   3       3            51         5116_3_8
3750580   3751133   4       3            51         5116_3_8
82692     100223    5       5            52         5116_3_9
520909    539835    5       5            52         5116_3_9
824851    840206    5       5            52         5116_3_9
1345099   1346572   1       5            52         5116_3_9
1654419   1655419   5       5            52         5116_3_9
1674893   1677429   5       5            52         5116_3_9
1701967   1704077   1       5            52         5116_3_9
2285130   2294354   5       5            52         5116_3_9
2442774   2447353   5       5            52         5116_3_9
2801977   2802603   5       5            52         5116_3_9
3082468   3084849   5       5            52         5116_3_9
82042     82190     5       1            53         5749_7_2
253323    255472    3       1            53         5749_7_2
256682    267869    5       1            53         5749_7_2
451794    454108    4       1            53         5749_7_2
530952    538963    5       1            53         5749_7_2
770581    771379    5       1            53         5749_7_2
1093956   1123220   5       1            53         5749_7_2
1146014   1149333   5       1            53         5749_7_2
1421539   1422834   5       1            53         5749_7_2
1969378   1970237   5       1            53         5749_7_2
1980228   1981729   5       1            53         5749_7_2
2047571   2048133   1       1            53         5749_7_2
2289152   2294912   5       1            53         5749_7_2
2523031   2527561   5       1            53         5749_7_2
2605107   2608942   5       1            53         5749_7_2
2634579   2637559   5       1            53         5749_7_2
2645701   2650256   5       1            53         5749_7_2
2863231   2864704   5       1            53         5749_7_2
2937988   2939323   5       1            53         5749_7_2
2952223   2956264   5       1            53         5749_7_2
3026016   3028907   1       1            53         5749_7_2
3032584   3037659   5       1            53         5749_7_2
3044851   3048015   5       1            53         5749_7_2
3126478   3126881   3       1            53         5749_7_2
3182675   3185935   5       1            53         5749_7_2
3365325   3368641   5       1            53         5749_7_2
3378009   3379459   5       1            53         5749_7_2
3695226   3695515   4       1            53         5749_7_2
3743778   3743938   6       1            53         5749_7_2
93371     94093     4       2            54         5749_7_5
468268    468581    6       2            54         5749_7_5
2777398   2778278   5       2            54         5749_7_5
3469682   3471186   1       2            54         5749_7_5
3562115   3563269   4       2            54         5749_7_5
3687003   3688466   6       2            54         5749_7_5
3690997   3691309   6       2            54         5749_7_5
3709156   3709971   1       2            54         5749_7_5
253323    255472    3       1            55         8016_2_64
256682    267869    5       1            55         8016_2_64
451794    454108    4       1            55         8016_2_64
521428    521514    1       1            55         8016_2_64
530952    538963    5       1            55         8016_2_64
770581    771379    5       1            55         8016_2_64
1093956   1123220   5       1            55         8016_2_64
1146014   1149333   5       1            55         8016_2_64
1421539   1422834   5       1            55         8016_2_64
1969378   1970237   5       1            55         8016_2_64
1980228   1981729   5       1            55         8016_2_64
2047571   2048133   1       1            55         8016_2_64
2289152   2294912   5       1            55         8016_2_64
2523294   2527561   5       1            55         8016_2_64
2605107   2608942   5       1            55         8016_2_64
2634579   2637559   5       1            55         8016_2_64
2645701   2650256   5       1            55         8016_2_64
2863231   2864704   5       1            55         8016_2_64
2937848   2939323   5       1            55         8016_2_64
2954160   2956264   5       1            55         8016_2_64
3021371   3023183   5       1            55         8016_2_64
3026560   3028848   1       1            55         8016_2_64
3032442   3037659   5       1            55         8016_2_64
3044851   3048015   5       1            55         8016_2_64
3126478   3126881   3       1            55         8016_2_64
3182675   3185935   5       1            55         8016_2_64
3365325   3368641   5       1            55         8016_2_64
3378009   3379459   5       1            55         8016_2_64
3695226   3695515   4       1            55         8016_2_64
3743778   3743938   6       1            55         8016_2_64
253323    255472    3       1            56         8016_2_65
256682    267606    5       1            56         8016_2_65
451794    454108    4       1            56         8016_2_65
521384    521514    1       1            56         8016_2_65
530952    538963    5       1            56         8016_2_65
770581    771379    5       1            56         8016_2_65
1093956   1123220   5       1            56         8016_2_65
1146014   1149333   5       1            56         8016_2_65
1421539   1422834   5       1            56         8016_2_65
1969378   1970237   5       1            56         8016_2_65
1980228   1981729   5       1            56         8016_2_65
2047571   2048133   1       1            56         8016_2_65
2289152   2294912   5       1            56         8016_2_65
2523294   2527561   5       1            56         8016_2_65
2605107   2608942   5       1            56         8016_2_65
2634579   2637559   5       1            56         8016_2_65
2645701   2650256   5       1            56         8016_2_65
2863231   2864704   5       1            56         8016_2_65
2937848   2939323   5       1            56         8016_2_65
2952223   2955966   5       1            56         8016_2_65
3026560   3028849   1       1            56         8016_2_65
3032442   3037659   5       1            56         8016_2_65
3044851   3048015   5       1            56         8016_2_65
3126478   3126881   3       1            56         8016_2_65
3182675   3185935   5       1            56         8016_2_65
3365325   3368641   5       1            56         8016_2_65
3378009   3379459   5       1            56         8016_2_65
3695226   3695515   4       1            56         8016_2_65
3743778   3743938   6       1            56         8016_2_65
101641    103927    5       3            57         8016_2_66
468268    468581    6       3            57         8016_2_66
536199    545231    5       3            57         8016_2_66
674840    676967    1       3            57         8016_2_66
1001173   1002651   4       3            57         8016_2_66
1245785   1246474   4       3            57         8016_2_66
1287554   1288890   5       3            57         8016_2_66
1437522   1439250   5       3            57         8016_2_66
1468312   1469331   5       3            57         8016_2_66
1641812   1643116   5       3            57         8016_2_66
1743610   1744766   5       3            57         8016_2_66
1858740   1860335   5       3            57         8016_2_66
1948045   1948883   5       3            57         8016_2_66
1971870   1981402   5       3            57         8016_2_66
2096163   2097280   5       3            57         8016_2_66
2292209   2293277   5       3            57         8016_2_66
2293502   2293934   5       3            57         8016_2_66
2444213   2445505   1       3            57         8016_2_66
2446049   2447353   5       3            57         8016_2_66
2645701   2646236   5       3            57         8016_2_66
2798982   2802280   5       3            57         8016_2_66
2835258   2835493   5       3            57         8016_2_66
2847420   2848530   6       3            57         8016_2_66
2894253   2900119   5       3            57         8016_2_66
2944212   2945328   1       3            57         8016_2_66
2949536   2956264   5       3            57         8016_2_66
3108625   3112307   5       3            57         8016_2_66
3120897   3121654   1       3            57         8016_2_66
3127228   3140139   5       3            57         8016_2_66
3188858   3195238   5       3            57         8016_2_66
3257843   3258428   5       3            57         8016_2_66
3296223   3296943   5       3            57         8016_2_66
3308533   3309605   5       3            57         8016_2_66
3365325   3365627   5       3            57         8016_2_66
3440663   3445726   5       3            57         8016_2_66
3504179   3504423   1       3            57         8016_2_66
3636188   3636556   6       3            57         8016_2_66
3653268   3653692   3       3            57         8016_2_66
3661934   3662677   3       3            57         8016_2_66
3708588   3709585   3       3            57         8016_2_66
3750580   3751133   4       3            57         8016_2_66
93371     94093     4       2            58         8016_2_67
468268    468581    6       2            58         8016_2_67
2777398   2778278   5       2            58         8016_2_67
3469682   3471186   1       2            58         8016_2_67
3562115   3563269   4       2            58         8016_2_67
3687265   3688466   6       2            58         8016_2_67
3690997   3691309   6       2            58         8016_2_67
3709156   3709971   1       2            58         8016_2_67
101641    103927    5       3            59         8016_2_68
468268    468581    6       3            59         8016_2_68
536199    545482    5       3            59         8016_2_68
674840    676967    1       3            59         8016_2_68
1001173   1002651   4       3            59         8016_2_68
1245785   1246474   4       3            59         8016_2_68
1287554   1288890   5       3            59         8016_2_68
1437522   1439250   5       3            59         8016_2_68
1468312   1469331   5       3            59         8016_2_68
1641812   1643116   5       3            59         8016_2_68
1743610   1744766   5       3            59         8016_2_68
1858740   1860335   5       3            59         8016_2_68
1948045   1948883   5       3            59         8016_2_68
1971870   1981402   5       3            59         8016_2_68
2096163   2097280   5       3            59         8016_2_68
2292209   2293277   5       3            59         8016_2_68
2293502   2293934   5       3            59         8016_2_68
2444213   2445505   1       3            59         8016_2_68
2446049   2447353   5       3            59         8016_2_68
2645701   2646236   5       3            59         8016_2_68
2798982   2802280   5       3            59         8016_2_68
2835258   2835493   5       3            59         8016_2_68
2847420   2848530   6       3            59         8016_2_68
2894253   2900119   5       3            59         8016_2_68
2944212   2945328   1       3            59         8016_2_68
2949536   2956264   5       3            59         8016_2_68
3108625   3112307   5       3            59         8016_2_68
3120897   3121654   1       3            59         8016_2_68
3127228   3140139   5       3            59         8016_2_68
3188858   3195238   5       3            59         8016_2_68
3257843   3258428   5       3            59         8016_2_68
3296223   3296943   5       3            59         8016_2_68
3308533   3309605   5       3            59         8016_2_68
3365325   3365627   5       3            59         8016_2_68
3440663   3445726   5       3            59         8016_2_68
3504179   3504423   1       3            59         8016_2_68
3636188   3636556   6       3            59         8016_2_68
3653268   3653692   3       3            59         8016_2_68
3661934   3662677   3       3            59         8016_2_68
3708588   3709585   3       3            59         8016_2_68
3750580   3751133   4       3            59         8016_2_68
253323    255472    3       1            60         8016_2_69
256682    267606    5       1            60         8016_2_69
451957    454108    4       1            60         8016_2_69
521384    521514    1       1            60         8016_2_69
530952    538963    5       1            60         8016_2_69
770581    771379    5       1            60         8016_2_69
1093956   1123508   5       1            60         8016_2_69
1146014   1149333   5       1            60         8016_2_69
1421539   1422834   5       1            60         8016_2_69
1969378   1970345   5       1            60         8016_2_69
1980228   1981729   5       1            60         8016_2_69
2047571   2048133   1       1            60         8016_2_69
2289152   2294912   5       1            60         8016_2_69
2523294   2527561   5       1            60         8016_2_69
2605107   2608942   5       1            60         8016_2_69
2634579   2637559   5       1            60         8016_2_69
2645701   2650256   5       1            60         8016_2_69
2863231   2864704   5       1            60         8016_2_69
2937848   2939323   5       1            60         8016_2_69
2952223   2955966   5       1            60         8016_2_69
3026560   3028851   1       1            60         8016_2_69
3032442   3037659   5       1            60         8016_2_69
3044851   3048015   5       1            60         8016_2_69
3126478   3126881   3       1            60         8016_2_69
3182675   3185935   5       1            60         8016_2_69
3365325   3368641   5       1            60         8016_2_69
3378009   3379459   5       1            60         8016_2_69
3695226   3695515   4       1            60         8016_2_69
3743778   3743938   6       1            60         8016_2_69
253323    255472    3       1            61         8016_2_70
256682    267869    5       1            61         8016_2_70
451957    454108    4       1            61         8016_2_70
521340    521514    1       1            61         8016_2_70
530952    538963    5       1            61         8016_2_70
770581    771379    5       1            61         8016_2_70
1093956   1123508   5       1            61         8016_2_70
1146014   1149333   5       1            61         8016_2_70
1421539   1422834   5       1            61         8016_2_70
1433454   1434506   5       1            61         8016_2_70
1969378   1970237   5       1            61         8016_2_70
1980228   1981729   5       1            61         8016_2_70
2047571   2048133   1       1            61         8016_2_70
2289152   2294912   5       1            61         8016_2_70
2523294   2527561   5       1            61         8016_2_70
2605107   2608942   5       1            61         8016_2_70
2634579   2637559   5       1            61         8016_2_70
2645701   2650256   5       1            61         8016_2_70
2863231   2864704   5       1            61         8016_2_70
2937848   2939323   5       1            61         8016_2_70
2954160   2955966   5       1            61         8016_2_70
3026560   3028857   1       1            61         8016_2_70
3032442   3037659   5       1            61         8016_2_70
3044851   3048015   5       1            61         8016_2_70
3126478   3126881   3       1            61         8016_2_70
3182675   3185935   5       1            61         8016_2_70
3365325   3368641   5       1            61         8016_2_70
3378009   3379459   5       1            61         8016_2_70
3695226   3695515   4       1            61         8016_2_70
3743778   3743938   6       1            61         8016_2_70
82692     100223    5       5            62         8016_2_71
520909    539835    5       5            62         8016_2_71
824918    840206    5       5            62         8016_2_71
1345099   1346572   1       5            62         8016_2_71
1654419   1655419   5       5            62         8016_2_71
1674893   1677429   5       5            62         8016_2_71
1701967   1704077   1       5            62         8016_2_71
2285130   2294354   5       5            62         8016_2_71
2442774   2447353   5       5            62         8016_2_71
2801977   2802603   5       5            62         8016_2_71
82692     100223    5       5            63         8016_2_72
520909    539835    5       5            63         8016_2_72
824918    840206    5       5            63         8016_2_72
1345099   1346572   1       5            63         8016_2_72
1654419   1655419   5       5            63         8016_2_72
1674893   1677429   5       5            63         8016_2_72
2285130   2294354   5       5            63         8016_2_72
2442774   2447353   5       5            63         8016_2_72
2801977   2802603   5       5            63         8016_2_72
82692     100223    5       5            64         8016_2_73
520909    539835    5       5            64         8016_2_73
824851    840206    5       5            64         8016_2_73
1345099   1346572   1       5            64         8016_2_73
1654419   1655419   5       5            64         8016_2_73
1674293   1677429   5       5            64         8016_2_73
1701967   1704077   1       5            64         8016_2_73
2285130   2294354   5       5            64         8016_2_73
2442774   2447353   5       5            64         8016_2_73
2801977   2802603   5       5            64         8016_2_73
82692     100223    5       5            65         8016_2_74
520909    539835    5       5            65         8016_2_74
824851    840206    5       5            65         8016_2_74
1345099   1346572   1       5            65         8016_2_74
1654419   1655419   5       5            65         8016_2_74
1674293   1677429   5       5            65         8016_2_74
1701967   1704077   1       5            65         8016_2_74
2285130   2294354   5       5            65         8016_2_74
2442774   2447353   5       5            65         8016_2_74
2801977   2802603   5       5            65         8016_2_74
220907    224913    5       4            66         8016_2_81
332965    333925    5       4            66         8016_2_81
456889    485269    4       4            66         8016_2_81
536199    538575    5       4            66         8016_2_81
1116701   1129885   5       4            66         8016_2_81
1286348   1288796   5       4            66         8016_2_81
1328615   1334301   3       4            66         8016_2_81
1337642   1346371   4       4            66         8016_2_81
1390006   1391758   5       4            66         8016_2_81
1637239   1646447   5       4            66         8016_2_81
1650950   1673116   4       4            66         8016_2_81
1971639   1980677   5       4            66         8016_2_81
2128635   2141403   1       4            66         8016_2_81
2292896   2299681   5       4            66         8016_2_81
2444693   2447353   5       4            66         8016_2_81
2801977   2804216   5       4            66         8016_2_81
2898650   2900119   5       4            66         8016_2_81
3113331   3189303   4       4            66         8016_2_81
3295642   3296943   5       4            66         8016_2_81
3497375   3498406   5       4            66         8016_2_81
3695419   3696196   6       4            66         8016_2_81
3737598   3738788   1       4            66         8016_2_81
3750850   3751133   3       4            66         8016_2_81
221422    226937    5       4            67         8016_2_82
332965    333925    5       4            67         8016_2_82
536199    538575    5       4            67         8016_2_82
1116701   1129885   5       4            67         8016_2_82
1286348   1288967   5       4            67         8016_2_82
1328615   1334301   3       4            67         8016_2_82
1337234   1346371   4       4            67         8016_2_82
1390006   1391758   5       4            67         8016_2_82
1639434   1646447   5       4            67         8016_2_82
1649599   1671811   4       4            67         8016_2_82
1971639   1980677   5       4            67         8016_2_82
2127081   2141403   1       4            67         8016_2_82
2293090   2299681   5       4            67         8016_2_82
2444693   2447353   5       4            67         8016_2_82
2801977   2804216   5       4            67         8016_2_82
2898197   2900119   5       4            67         8016_2_82
2955241   2960137   5       4            67         8016_2_82
3113331   3189303   4       4            67         8016_2_82
3295642   3296943   5       4            67         8016_2_82
3695419   3696196   6       4            67         8016_2_82
3737582   3738788   1       4            67         8016_2_82
3750850   3751133   3       4            67         8016_2_82
3786611   3786778   4       4            67         8016_2_82
221422    226868    5       4            68         8016_2_83
332965    333925    5       4            68         8016_2_83
536199    538195    5       4            68         8016_2_83
1116701   1129885   5       4            68         8016_2_83
1286348   1288967   5       4            68         8016_2_83
1328615   1334301   3       4            68         8016_2_83
1336258   1346367   4       4            68         8016_2_83
1390006   1391758   5       4            68         8016_2_83
1639434   1646447   5       4            68         8016_2_83
1649599   1671811   4       4            68         8016_2_83
1971639   1980677   5       4            68         8016_2_83
2127081   2141403   1       4            68         8016_2_83
2293163   2299681   5       4            68         8016_2_83
2444693   2447353   5       4            68         8016_2_83
2801977   2804216   5       4            68         8016_2_83
2898197   2900119   5       4            68         8016_2_83
3113331   3189303   4       4            68         8016_2_83
3295642   3296943   5       4            68         8016_2_83
3695419   3696196   6       4            68         8016_2_83
3727250   3728570   6       4            68         8016_2_83
3737582   3738788   1       4            68         8016_2_83
3750850   3751133   3       4            68         8016_2_83
3786611   3786778   4       4            68         8016_2_83
220907    226794    5       4            69         8016_2_85
332965    333925    5       4            69         8016_2_85
454820    485269    4       4            69         8016_2_85
536199    538575    5       4            69         8016_2_85
1116701   1134265   5       4            69         8016_2_85
1286348   1288796   5       4            69         8016_2_85
1338540   1346367   4       4            69         8016_2_85
1390006   1391758   5       4            69         8016_2_85
1651208   1673116   4       4            69         8016_2_85
1971639   1980677   5       4            69         8016_2_85
2128635   2141448   1       4            69         8016_2_85
2284218   2285438   1       4            69         8016_2_85
2292896   2299681   5       4            69         8016_2_85
2444693   2447353   5       4            69         8016_2_85
2801977   2804216   5       4            69         8016_2_85
2898650   2900119   5       4            69         8016_2_85
3112786   3189303   4       4            69         8016_2_85
3295642   3296943   5       4            69         8016_2_85
3695419   3696196   6       4            69         8016_2_85
3737582   3738788   1       4            69         8016_2_85
3750850   3751133   3       4            69         8016_2_85
221422    225557    5       4            70         8016_2_86
332965    333925    5       4            70         8016_2_86
458597    485438    4       4            70         8016_2_86
536199    538575    5       4            70         8016_2_86
1116701   1122120   5       4            70         8016_2_86
1286348   1288967   5       4            70         8016_2_86
1328615   1335138   3       4            70         8016_2_86
1390006   1391758   5       4            70         8016_2_86
1639257   1646447   5       4            70         8016_2_86
1650248   1670436   4       4            70         8016_2_86
1971639   1980677   5       4            70         8016_2_86
2136556   2141448   1       4            70         8016_2_86
2293163   2299681   5       4            70         8016_2_86
2444693   2447353   5       4            70         8016_2_86
2801977   2804216   5       4            70         8016_2_86
2898197   2899490   5       4            70         8016_2_86
2955241   2957687   5       4            70         8016_2_86
3113331   3189303   4       4            70         8016_2_86
3295642   3296943   5       4            70         8016_2_86
3307353   3310564   4       4            70         8016_2_86
3695419   3696196   6       4            70         8016_2_86
3719662   3720641   1       4            70         8016_2_86
3727250   3728570   6       4            70         8016_2_86
3737582   3738788   1       4            70         8016_2_86
3750850   3751133   3       4            70         8016_2_86
101641    103927    5       3            71         W22703
468268    468581    6       3            71         W22703
536199    545231    5       3            71         W22703
674840    676967    1       3            71         W22703
1001173   1002651   4       3            71         W22703
1245785   1246474   4       3            71         W22703
1287554   1288890   5       3            71         W22703
1437522   1439250   5       3            71         W22703
1468312   1469331   5       3            71         W22703
1550418   1550573   6       3            71         W22703
1641812   1643116   5       3            71         W22703
1714794   1714989   3       3            71         W22703
1743610   1744766   5       3            71         W22703
1858740   1860335   5       3            71         W22703
1948045   1948883   5       3            71         W22703
1971870   1981402   5       3            71         W22703
2096163   2097280   5       3            71         W22703
2292209   2293277   5       3            71         W22703
2293502   2293934   5       3            71         W22703
2426740   2428478   5       3            71         W22703
2444213   2445505   1       3            71         W22703
2446049   2447353   5       3            71         W22703
2645701   2646236   5       3            71         W22703
2798982   2802280   5       3            71         W22703
2835258   2835493   5       3            71         W22703
2847420   2848530   6       3            71         W22703
2894253   2900119   5       3            71         W22703
2944212   2945328   1       3            71         W22703
2949536   2956264   5       3            71         W22703
3108625   3112307   5       3            71         W22703
3120897   3121654   1       3            71         W22703
3127228   3140139   5       3            71         W22703
3188858   3195238   5       3            71         W22703
3257843   3258428   5       3            71         W22703
3296223   3296943   5       3            71         W22703
3308533   3309605   5       3            71         W22703
3365325   3365627   5       3            71         W22703
3440663   3445726   5       3            71         W22703
3504179   3504423   1       3            71         W22703
3601485   3602653   1       3            71         W22703
3636161   3636768   6       3            71         W22703
3653268   3653692   3       3            71         W22703
3661934   3662677   3       3            71         W22703
3750580   3751133   4       3            71         W22703
