ID,In_Silico_ST,CC,In_Silico_Serotype,In_Silico_Serotype:colour,Country,Country:colour,Continent,Continent:colour,Predicted_PEN_MIC_CLSI_meningitis,Predicted_PEN_MIC_CLSI_meningitis:colour,SXT_predict_by_geno_CLSI,SXT_predict_by_geno_CLSI:colour,cat1_CLSI,cat1_CLSI:colour,ermB_CLSI,ermB_CLSI:colour,mef_CLSI,mef_CLSI:colour,tet_CLSI,tet_CLSI:colour,MDR,MDR:colour
13415_6#71,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_6#69,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_6#68,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_6#20,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_5#47,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_5#23,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_5#15,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13415_4#96,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13414_8#8,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13414_8#31,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13414_8#2,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
13414_2#59,230,CC230,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
13154_3#57,230,CC230,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
12837_5#61,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_5#14,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
12837_4#77,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_4#72,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_4#70,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_4#41,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_4#33,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_4#16,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_3#30,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_2#75,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_2#65,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_2#6,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_2#59,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_2#38,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#83,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#80,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#44,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#39,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#38,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#34,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#31,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12837_1#23,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
12837_1#17,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
12291_6#77,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12291_6#46,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12291_6#28,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12291_5#40,230,CC230,14,#0156b8,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetSM,#1c80cf,No,#4dbc6b
12291_1#32,230,CC230,24,#019752,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
12162_1#62,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12162_1#30,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
12162_1#2,230,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetSM,#1c80cf,Yes,#ff2722
11679_1#37,230,CC230,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
11658_8#13,230,CC230,24,#019752,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
11511_7#62,230,CC230,24,#019752,USA,#995300,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
22841_3#1,276,CC230,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
22841_1#7,276,CC230,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
22841_1#37,276,CC230,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
22027_1#51,276,CC230,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
22027_1#48,276,CC230,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
21999_8#96,276,CC230,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
21999_8#52,276,CC230,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
21127_2#94,276,CC230,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
21127_1#84,276,CC230,19A,#43bbff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
21127_1#14,276,CC230,19F,#a5b4ff,RUSSIAN FEDERATION,#ff5a70,Europe,#c75a93,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
21127_1#123,276,CC230,19A,#43bbff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
19084_8#85,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
19084_7#106,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
13154_2#65,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
13091_6#38,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
12291_3#52,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
11657_4#85,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
11657_4#82,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
11511_8#72,276,CC230,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
24775_1#82,8857,CC230,24,#019752,China,#01a943,Asia,#cb5e43,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
9789_5#49,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
9789_4#80,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
9789_3#57,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
9789_2#81,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
9789_2#43,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
9716_7#39,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
9716_7#16,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
20287_5#129,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
19341_2#50,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17966_5#81,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17966_5#20,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_8#71,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_8#165,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_8#148,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_8#138,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_8#133,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_7#49,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17870_7#129,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17794_7#20,700,CC230,3,#7bcd36,The Gambia,#ffb67a,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17794_7#119,700,CC230,3,#7bcd36,The Gambia,#ffb67a,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15995_2#32,700,CC230,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15873_1#90,700,CC230,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15378_4#78,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15378_4#16,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15378_3#43,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15378_2#14,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14936_6#37,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14936_6#35,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14936_5#68,700,CC230,3,#7bcd36,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14936_4#27,700,CC230,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14913_3#41,700,CC230,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14566_6#83,700,CC230,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14555_4#74,700,CC230,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
24775_1#118,5034,CC230,19A,#43bbff,China,#01a943,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
18456_1#96,1047,CC230,23F,#ffa2e0,Malawi,#e63d2d,Africa,#5baf6c,R,#ff2722,I,#f797b1,cat1,#ff2722,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
15682_2#15,319,CC230,19A,#43bbff,Poland,#2b6700,Europe,#c75a93,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
18623_5#46,2013,CC230,19A,#43bbff,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
18090_1#84,2013,CC230,19A,#43bbff,Egypt,#ce4300,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
18090_1#144,2013,CC230,19A,#43bbff,Qatar,#8bc0ff,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17794_8#140,2013,CC230,19A,#43bbff,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17794_7#62,2013,CC230,19A,#43bbff,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
17794_7#58,2013,CC230,19A,#43bbff,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
14520_6#34,2013,CC230,19A,#43bbff,Ghana,#01a545,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
18090_1#100,2037,CC230,14,#0156b8,Egypt,#ce4300,Africa,#5baf6c,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
13415_7#55,2707,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
13414_8#56,2707,CC230,14,#0156b8,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,tetM1,#ff2722,No,#4dbc6b
15682_2#36,276,CC230,19A,#43bbff,Poland,#2b6700,Europe,#c75a93,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
15682_1#94,10917,CC230,19A,#43bbff,Poland,#2b6700,Europe,#c75a93,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,neg,#4dbc6b,tetM1,#ff2722,Yes,#ff2722
20925_3#45,3135,CC230,10A,#ff3a65,India,#e49aff,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17138_5#25,3135,CC230,10A,#ff3a65,Nepal,#a1d48d,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
16288_6#62,3135,CC230,10A,#ff3a65,Nepal,#a1d48d,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
16288_5#40,3135,CC230,10A,#ff3a65,Nepal,#a1d48d,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
16288_3#51,3135,CC230,10A,#ff3a65,Nepal,#a1d48d,Asia,#cb5e43,R,#ff2722,I,#f797b1,neg,#4dbc6b,neg,#4dbc6b,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
