ID,In_Silico_ST,CC,In_Silico_Serotype,In_Silico_Serotype:colour,Country,Country:colour,Continent,Continent:colour,Predicted_PEN_MIC_CLSI_meningitis,Predicted_PEN_MIC_CLSI_meningitis:colour,SXT_predict_by_geno_CLSI,SXT_predict_by_geno_CLSI:colour,cat1_CLSI,cat1_CLSI:colour,ermB_CLSI,ermB_CLSI:colour,mef_CLSI,mef_CLSI:colour,tet_CLSI,tet_CLSI:colour,MDR,MDR:colour
17150_4#57,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17150_4#44,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17150_4#11,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17138_4#8,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17138_3#22,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17059_8#38,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17059_7#38,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
16043_2#61,271,CC320,23F,#ffa2e0,Malaysia,#447600,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
15874_1#56,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
15874_1#44,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
15841_4#24,271,CC320,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14936_4#80,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14913_7#67,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14913_5#95,271,CC320,3,#7bcd36,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14913_5#30,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14913_3#25,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14566_6#89,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14566_6#44,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14566_5#44,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14555_3#94,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14555_3#82,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14555_3#50,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14555_3#13,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14412_2#61,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14412_1#5,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14410_8#56,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14410_8#16,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14257_1#8,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13470_1#47,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13470_1#40,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_8#64,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_7#83,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_6#51,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_6#21,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_5#65,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_5#59,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13415_5#11,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13414_8#86,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13414_4#34,271,CC320,19F,#a5b4ff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13414_2#22,271,CC320,19F,#a5b4ff,USA,#995300,North America,#c7a845,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12837_5#72,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12837_5#69,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12837_4#3,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12837_4#22,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12837_3#87,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12291_6#60,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12291_6#55,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12291_6#39,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12291_6#13,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12162_1#86,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
12162_1#45,271,CC320,19F,#a5b4ff,South Africa,#b18ebf,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
11658_2#75,271,CC320,19F,#a5b4ff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
22841_1#24,320,CC320,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
22841_1#119,320,CC320,19A,#43bbff,Israel,#f9d3e7,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_8#86,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_8#83,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_8#40,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_8#32,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_8#115,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_8#109,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_7#176,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_7#173,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_7#162,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21999_7#110,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21242_2#153,320,CC320,19A,#43bbff,BRAZIL,#cb5a4c,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#99,320,CC320,19A,#43bbff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#95,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#87,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#81,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#80,320,CC320,19A,#43bbff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#79,320,CC320,19A,#43bbff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#78,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#42,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#41,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#39,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#30,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#29,320,CC320,19A,#43bbff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21127_1#27,320,CC320,19F,#a5b4ff,Belarus,#90da4c,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
21053_8#169,320,CC320,19A,#43bbff,RUSSIAN FEDERATION,#ff5a70,Europe,#c75a93,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
20925_3#7,320,CC320,19A,#43bbff,India,#e49aff,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
20925_3#66,320,CC320,19A,#43bbff,India,#e49aff,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
20925_3#61,320,CC320,19F,#a5b4ff,India,#e49aff,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_8#44,320,CC320,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_8#178,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_8#176,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_8#135,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_7#77,320,CC320,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_7#43,320,CC320,19A,#43bbff,Qatar,#8bc0ff,Asia,#cb5e43,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
19084_7#177,320,CC320,19A,#43bbff,Peru,#a5abff,South America,#8176cc,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
17794_8#138,320,CC320,19A,#43bbff,Morocco,#e01a39,Africa,#5baf6c,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
15608_4#65,320,CC320,19A,#43bbff,Trinidad and Tobago,#ff8258,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
15277_1#17,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14723_6#68,320,CC320,19A,#43bbff,Trinidad and Tobago,#ff8258,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14723_6#67,320,CC320,19A,#43bbff,Trinidad and Tobago,#ff8258,North America,#c7a845,R,#ff2722,S,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14673_4#32,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_4#30,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_4#20,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,neg,#4dbc6b,No,#4dbc6b
14673_4#19,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_3#8,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,S,#4dbc6b,I,#f797b1,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,No,#4dbc6b
14673_3#71,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_3#7,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_3#5,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_3#43,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_2#88,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_2#76,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_2#34,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_2#29,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#86,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#84,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#82,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#81,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#67,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#62,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#48,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
14673_1#2,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13710_2#58,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13710_2#34,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13710_1#45,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13710_1#33,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13414_4#42,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
13414_3#95,320,CC320,19A,#43bbff,USA,#995300,North America,#c7a845,R,#ff2722,R,#ff2722,neg,#4dbc6b,ermB1,#ff2722,mef1,#ff2722,tetM1,#ff2722,Yes,#ff2722
